,gene_names,Ecoli_Gut_1,Ecoli_Gut_2,Ecoli_Gut_3,Control_Gut_1,Control_Gut_2,Control_Gut_3,Ecoli_Carcass_1,Ecoli_Carcass_2,Ecoli_Carcass_3,Control_Carcass_1,Control_Carcass_2,Control_Carcass_3
13730,LOC101897319,3,1,2,2,2,2,6,4,3,3,7,5
13731,LOC101897600,206,203,211,181,233,230,585,493,439,476,591,581
13732,LOC101897778,4,3,3,4,4,3,5,4,4,6,4,5
13733,LOC101897940,1,1,1,1,1,1,2,2,2,3,3,2
13734,LOC105262408,0,0,0,0,0,0,2,2,1,2,2,2
13735,LOC101898107,3,2,2,3,2,3,5,7,5,8,6,6
13736,LOC101898285,28,27,35,25,23,25,20,24,18,32,18,21
13737,LOC101898455,2,2,3,2,2,2,3,4,4,2,3,3
13738,LOC101898627,17,16,5,14,26,12,0,0,0,0,1,0
13739,LOC101899943,1,1,1,1,2,1,2,2,1,3,1,2
13740,LOC101898804,2,2,2,2,3,3,2,2,2,4,4,4
13741,LOC101900117,2,2,2,1,2,2,4,2,3,4,2,4
13742,LOC101898978,12,11,11,12,11,10,12,11,11,16,12,12
13743,LOC101899153,25,30,32,30,31,32,79,53,58,62,63,56
13744,LOC101900289,12,10,12,8,12,10,24,15,16,19,21,22
13745,LOC101900452,2,1,1,2,2,1,6,8,5,8,7,9
13746,LOC101899326,0,0,0,0,1,0,17,12,15,14,18,18
13747,LOC101899770,0,0,0,0,0,0,0,0,0,0,0,0
13748,LOC101899501,13,10,14,12,14,16,23,16,18,21,21,25
13749,LOC105262409,0,0,0,0,0,1,1,0,0,1,1,1
13750,LOC101900811,13,10,9,7,13,11,19,14,15,15,16,18
13751,LOC101900988,4,2,2,2,2,1,0,1,0,0,0,1
13752,LOC105262410,0,0,0,0,0,0,1,0,0,0,0,0
13753,LOC101901160,0,0,0,0,0,0,0,0,1,0,0,0
13754,LOC101901331,0,0,0,0,0,0,0,0,0,0,0,0
13755,LOC101901659,0,0,0,0,0,1,1,1,0,0,1,1
13756,LOC101901826,1,2,1,1,1,1,4,2,2,4,3,2
13757,LOC101887367,0,0,0,0,0,0,0,0,0,0,0,0
13758,LOC101887536,0,0,0,0,1,0,0,1,1,1,0,0
13759,LOC101888039,0,0,0,0,0,0,0,0,0,0,1,0
13760,LOC101890118,2,1,2,2,2,2,2,2,2,3,2,3
13761,LOC101888389,2,1,2,1,2,2,3,2,2,2,3,3
13762,LOC101888222,13,12,11,13,12,8,17,14,12,15,14,13
13763,LOC101890282,4,3,3,3,3,4,5,5,4,6,5,7
13764,LOC101888557,1879,2497,1841,2168,2031,1850,1876,2024,1922,2150,1810,2026
13765,LOC101888736,65,60,86,68,81,80,142,117,135,156,146,169
13766,LOC101889096,9,6,6,9,9,10,13,11,10,12,12,12
13767,LOC101888916,8,10,6,8,8,8,11,10,8,12,10,11
13768,LOC101889273,2,1,2,1,1,2,3,2,2,3,3,3
13769,LOC101889446,4,3,4,4,4,4,5,5,5,6,6,6
13770,LOC101889613,7,7,7,7,5,6,11,13,10,13,11,12
13771,LOC101889782,18,15,17,10,17,13,20,16,14,14,17,20
13772,LOC101889954,0,0,0,0,1,1,0,0,1,1,1,0
13773,LOC109614139,5,2,3,1,3,3,3,3,3,4,3,3
13774,LOC105262412,2,2,2,2,2,2,2,4,3,4,3,2
13775,LOC101890624,1,1,1,1,1,1,1,2,1,2,1,2
13776,LOC101890796,1,1,1,1,1,1,2,1,1,2,2,2
13777,LOC101890970,1,0,1,1,1,1,2,3,2,4,1,2
13778,LOC101891143,0,0,0,0,0,0,2,3,2,3,2,4
13779,LOC101890455,102,96,83,62,99,119,3920,3591,2785,3723,4157,3788
13780,LOC109614141,0,0,0,0,0,0,0,0,0,0,0,0
13781,LOC109614144,0,0,0,0,0,0,0,0,0,0,0,0
13782,LOC109614145,0,0,0,0,0,0,0,0,0,0,0,0
13783,LOC101891953,0,0,0,0,0,0,0,1,0,1,0,0
13784,LOC101892126,111,120,136,96,120,93,78,69,65,71,76,77
13785,LOC101892640,0,0,0,0,0,0,1,0,0,0,0,0
13786,LOC101892466,24,23,19,16,23,21,33,31,23,28,25,23
13787,LOC101892297,7,6,7,6,7,7,8,8,8,9,6,10
13788,LOC105262414,0,0,0,0,0,0,0,0,0,0,0,0
13789,LOC101892988,2,2,2,2,2,2,5,3,4,5,6,6
13790,LOC105262415,1,0,1,2,1,1,1,1,0,0,0,1
13791,LOC101893284,0,0,0,0,0,0,0,1,1,1,1,1
13792,LOC101893453,26,18,21,22,24,23,28,25,25,30,28,26
13793,LOC101893833,21,11,14,16,18,16,74,53,47,56,59,56
13794,LOC101894007,0,0,0,0,0,0,0,0,0,0,0,0
13795,LOC101894183,0,0,0,0,0,0,0,0,0,0,0,0
13796,LOC101894356,0,0,0,0,0,0,0,0,0,0,0,0
13797,LOC101894515,6,3,4,5,5,4,9,7,7,8,9,8
13798,LOC101894677,24,23,27,26,22,23,40,36,32,45,40,42
13799,LOC101896036,0,0,0,0,0,0,0,0,0,0,0,0
13800,LOC101896197,0,0,0,0,0,0,0,0,0,0,0,0
13801,LOC109614151,0,0,0,0,0,0,0,0,0,0,0,0
13802,LOC101896372,0,0,0,0,0,0,0,0,0,0,0,0
13803,LOC101894836,37,19,34,27,28,36,8,8,6,7,10,9
13804,LOC101895003,17,17,14,10,16,18,17,19,14,18,18,19
13805,LOC101896550,4,4,5,5,5,4,3,4,3,4,4,5
13806,LOC101895167,1,0,0,0,1,1,1,1,1,1,1,1
13807,LOC101895339,11,7,9,10,11,11,19,19,18,26,21,22
13808,LOC101895864,0,1,1,2,2,1,69,86,104,86,99,105
13809,LOC101896728,0,0,0,1,0,0,2,1,2,2,2,3
13810,LOC101897074,5,9,6,4,4,3,2,3,4,2,2,3
13811,LOC101897252,4,4,4,3,4,3,2,1,2,1,2,2
13812,LOC101897878,24,19,19,19,23,17,35,31,28,26,35,37
13813,LOC109614154,2,0,6,0,2,2,5,0,17,2,6,10
13814,LOC101898045,1,1,1,1,1,2,3,2,2,3,2,3
13815,LOC101897536,0,0,0,0,0,1,1,1,1,1,1,1
13816,LOC101897708,0,0,0,0,0,0,4,2,4,6,5,3
13817,LOC105262418,0,0,0,0,0,0,15,12,13,8,15,15
13818,LOC101898745,10,5,9,10,11,9,12,9,11,9,14,11
13819,LOC101898911,0,0,0,0,1,0,5,3,7,7,8,7
13820,LOC105262419,1,0,0,2,4,0,25,20,27,33,34,30
13821,LOC101899089,0,0,0,0,0,0,0,0,0,0,1,1
13822,LOC101899262,0,0,0,0,0,0,0,0,0,0,0,0
13823,LOC101899444,0,0,0,0,0,0,0,0,0,0,0,1
13824,LOC105262420,0,0,0,0,0,0,0,0,0,0,0,0
13825,LOC109614156,0,0,0,0,0,0,0,0,0,0,0,0
13826,LOC101899607,1,0,0,1,1,0,3,2,3,3,3,2
13827,LOC105262421,1,0,1,1,0,1,2,2,2,1,2,2
13828,LOC101899944,0,0,0,0,0,0,5,3,4,5,3,4
13829,LOC101900453,1,0,0,0,1,0,2,5,4,4,5,5
13830,LOC101900118,270,401,510,503,354,686,1846,2159,1998,3428,2109,2380
13831,LOC109614159,0,0,1,0,0,1,18,14,18,7,10,17
13832,LOC101901332,1,1,1,1,1,1,1,1,1,2,2,2
13833,LOC101900989,4,5,4,4,5,2,7,9,10,9,8,7
13834,LOC105262422,0,0,0,0,0,0,0,0,0,0,0,0
13835,LOC101901496,3,2,2,3,3,2,6,6,5,7,5,7
13836,LOC101901774,45,25,47,37,29,43,17,15,10,17,16,15
13837,LOC101887428,21,24,27,21,19,24,16,17,15,14,14,20
13838,LOC101887604,5,4,6,4,6,6,8,8,7,7,9,9
13839,LOC101887983,32,34,33,19,36,33,18,18,17,16,18,19
13840,LOC101888328,0,0,0,0,0,0,32,22,37,45,41,38
13841,LOC101888502,2,1,2,2,2,2,1,1,2,1,1,1
13842,LOC109614160,5,4,7,3,3,2,14,18,10,8,11,14
13843,LOC101888676,9,10,10,5,10,9,4,5,4,4,5,4
13844,LOC101889154,1,1,1,1,1,0,0,0,0,0,0,0
13845,LOC101888851,0,0,0,0,0,0,0,0,0,0,0,0
13846,LOC101889327,0,0,0,0,0,0,0,0,0,0,0,0
13847,LOC101889503,1,1,1,1,1,1,2,1,1,2,1,1
13848,LOC101889663,1,1,1,2,1,2,7,7,5,6,10,11
13849,LOC101890007,4,2,2,3,2,0,5,4,4,5,4,6
13850,LOC101890283,5,3,4,3,4,4,9,10,8,10,12,10
13851,LOC101889836,7,7,9,9,9,10,9,6,8,11,11,12
13852,LOC105262424,0,0,0,0,0,0,1,1,1,0,1,0
13853,LOC101890456,0,0,0,0,0,0,2,2,1,7,0,1
13854,LOC105262425,2,1,5,2,5,0,127,122,200,48,105,101
13855,LOC101890625,0,0,0,0,0,0,0,0,0,6,0,0
13856,LOC101890797,1,0,1,2,0,1,0,0,0,0,0,0
13857,LOC105262426,0,0,1,1,1,1,7,6,7,9,8,7
13858,LOC101890971,0,0,0,0,0,0,0,1,1,1,1,1
13859,LOC101891317,4,4,3,3,7,6,14,15,11,11,19,18
13860,LOC101891493,0,0,0,0,0,0,1,1,1,1,1,1
13861,LOC109614165,0,0,0,1,6,0,17,6,12,20,19,20
13862,LOC105262427,0,0,0,0,0,0,2,1,1,1,1,1
13863,LOC101891677,61,2,74,70,30,64,10,16,0,17,19,11
13864,LOC101892191,2,1,2,1,1,1,2,1,0,1,0,1
13865,LOC101892525,0,0,0,0,0,0,0,1,1,0,0,1
13866,LOC105262428,0,0,0,0,0,0,0,0,0,0,0,0
13867,LOC101892876,26,18,14,23,22,23,68,59,51,69,72,73
13868,LOC105262429,1,0,0,0,0,0,0,0,0,0,0,0
13869,LOC101893285,0,0,0,0,0,0,0,0,0,0,0,0
13870,LOC101893614,4,6,4,1,3,2,0,1,0,0,0,0
13871,LOC101893781,5,2,2,5,5,3,1,1,1,1,1,1
13872,LOC101893952,0,0,0,0,0,0,0,0,0,0,0,0
13873,LOC101894127,1,1,0,1,1,1,2,2,2,2,3,2
13874,LOC101894298,134,148,130,123,157,191,147,138,116,141,141,215
13875,LOC101894463,0,0,0,0,0,0,0,0,0,0,0,0
13876,LOC101894628,2,1,2,2,2,2,6,5,5,7,6,7
13877,LOC105262431,4,2,3,3,4,4,6,6,5,6,6,6
13878,LOC105262432,2,1,1,2,2,1,2,4,3,6,3,3
13879,LOC101895050,1,1,1,1,1,1,17,17,13,18,30,23
13880,LOC101894784,2,1,1,1,1,0,2,4,3,2,3,2
13881,LOC109614169,4,4,3,2,5,3,6,2,4,5,6,8
13882,LOC105262434,0,0,0,0,0,0,0,0,0,0,1,1
13883,LOC101895631,0,0,0,0,1,0,6,6,7,8,8,9
13884,LOC101895928,0,0,0,0,0,0,0,0,0,0,0,0
13885,LOC101896098,4,4,4,5,3,2,0,1,0,1,1,0
13886,LOC101896258,6,5,13,6,4,6,17,23,25,22,7,13
13887,LOC109614175,0,0,0,0,2,0,5,12,10,5,12,5
13888,LOC105262436,0,0,0,0,0,0,0,0,0,0,0,0
13889,LOC101896608,3,2,2,2,1,2,1,1,1,1,2,2
13890,LOC105262437,0,0,0,0,0,0,0,0,0,0,0,0
13891,LOC101896791,29,18,28,22,30,24,30,29,29,34,27,30
13892,LOC101896963,13,9,12,11,13,11,16,18,17,25,15,17
13893,LOC101897138,3,2,3,3,2,3,4,2,5,5,4,3
13894,LOC101897320,4,3,4,3,5,4,13,13,14,15,18,14
13895,LOC101897941,1,0,0,1,1,1,1,1,1,2,1,1
13896,LOC101897601,1,1,2,2,1,2,2,2,2,2,2,1
13897,LOC101898108,2,2,2,2,2,2,3,4,4,5,5,5
13898,LOC101897779,6,4,5,5,6,6,7,6,6,7,7,7
13899,LOC101898286,6,4,5,5,6,5,8,8,7,10,7,8
13900,LOC101888677,3,1,2,3,4,3,5,3,4,4,3,4
13901,LOC101888852,0,0,0,0,0,0,2,5,3,4,3,4
13902,LOC101889030,0,0,0,0,0,0,1,0,0,1,1,1
13903,LOC101898456,1,0,1,0,1,0,6,5,4,4,5,6
13904,LOC101889209,0,0,0,0,0,0,0,0,0,0,0,0
13905,LOC101898628,1,1,1,1,1,1,1,1,1,1,1,2
13906,LOC101889384,2,0,3,2,0,2,0,1,0,0,1,0
13907,LOC101899038,14,5,15,16,13,21,12,9,8,10,14,10
13908,LOC101899208,2,1,2,1,1,1,5,4,4,6,6,6
13909,LOC101899721,7,6,7,7,6,7,9,11,8,12,11,13
13910,LOC101899893,4,3,3,4,4,4,7,7,7,10,8,9
13911,LOC101889558,0,0,0,0,0,0,1,0,0,0,1,0
13912,LOC101889724,3,3,4,2,3,3,5,4,4,5,6,4
13913,LOC101900059,4,3,3,4,3,4,4,4,4,6,4,4
13914,LOC101900406,3,2,3,3,3,4,6,5,4,5,6,7
13915,LOC101900232,3,4,3,4,4,3,5,4,5,6,6,6
13916,LOC105262438,1,1,0,1,1,1,2,1,2,2,2,2
13917,LOC101900758,6,8,7,7,4,5,11,8,9,14,10,10
13918,LOC101900581,3,2,3,3,3,4,3,3,3,4,4,4
13919,LOC101900935,1,1,1,1,2,1,3,4,3,4,3,4
13920,LOC101889894,0,0,0,0,0,0,0,1,1,0,1,1
13921,LOC101901113,21,27,23,30,27,19,16,22,19,18,20,18
13922,LOC105262440,0,0,0,0,0,0,0,0,0,0,0,0
13923,LOC101890062,0,0,0,0,0,0,0,0,0,0,0,0
13924,LOC101901386,2050,2562,1950,1798,1628,1752,3,3,2,10,7,5
13925,LOC101890394,0,0,0,0,0,0,0,0,0,0,0,0
13926,LOC101890219,5,13,7,5,6,6,1,1,1,0,0,0
13927,LOC101890562,7,6,7,6,6,4,12,8,8,12,11,10
13928,LOC101890909,0,1,0,0,0,1,1,1,1,1,1,0
13929,LOC101901550,43,43,44,41,43,47,43,51,44,53,46,51
13930,LOC101891085,3,2,3,2,3,3,3,4,3,3,3,4
13931,LOC101901722,6,10,7,6,6,6,10,13,8,10,11,8
13932,LOC101887368,0,0,0,0,0,0,10,6,7,4,6,6
13933,LOC101887707,0,0,0,0,0,0,2,2,3,3,2,2
13934,LOC109614178,0,1,0,1,0,0,5,7,5,8,9,10
13935,LOC101891612,1,1,1,1,1,1,2,1,1,1,1,1
13936,LOC101891257,5,4,4,4,5,5,5,5,5,7,5,7
13937,LOC101891431,309,314,266,309,289,263,740,661,603,666,666,684
13938,LOC101891782,0,0,0,0,0,0,0,0,0,0,0,0
13939,LOC109614180,2,0,0,1,0,1,1,0,0,0,0,0
13940,LOC109614181,0,0,0,0,0,0,0,0,0,0,0,0
13941,LOC109614182,0,0,0,0,0,0,0,0,0,0,0,0
13942,LOC101891954,29,26,31,31,30,30,45,36,38,48,42,48
13943,LOC101892127,2,4,3,3,3,3,3,4,3,4,3,4
13944,LOC101892467,0,0,0,0,0,0,0,0,0,0,0,0
13945,LOC109614185,0,0,0,0,0,0,0,0,0,0,0,0
13946,LOC101892641,3,2,3,3,3,2,3,2,2,4,4,4
13947,LOC101892819,11,9,10,10,12,11,15,15,15,18,19,19
13948,LOC109614187,0,0,0,0,0,0,0,0,0,0,0,0
13949,LOC101893169,8,5,7,8,8,8,9,9,9,10,11,11
13950,LOC101894236,2,2,3,3,4,2,4,3,3,3,4,5
13951,LOC101893553,8,7,7,6,5,7,10,15,12,18,14,13
13952,LOC101893724,7,4,7,5,5,6,6,6,4,7,5,6
13953,LOC101894403,1,1,1,1,1,1,2,3,2,3,2,3
13954,LOC101893890,1450,1859,1640,1544,1579,1483,1454,1630,1491,1770,1454,1637
13955,LOC101894063,60,68,57,77,62,54,81,84,73,101,86,90
13956,LOC101894567,1,1,1,1,2,0,26,23,21,16,23,22
13957,LOC101894724,0,0,0,0,0,0,0,0,0,0,0,0
13958,LOC101894889,0,0,0,0,0,0,1,1,1,1,0,1
13959,LOC101895051,0,0,0,0,0,0,0,0,0,0,1,0
13960,LOC101895224,0,0,0,0,0,0,0,0,0,1,0,0
13961,LOC101895398,0,0,0,0,0,0,0,0,0,0,0,0
13962,LOC101895577,0,0,0,0,0,0,4,0,0,0,0,0
13963,LOC101895753,0,0,0,0,0,0,0,2,0,0,0,1
13964,LOC101895929,0,0,0,0,0,0,8,14,14,20,14,21
13965,LOC101896198,0,0,0,0,0,0,1,1,1,1,1,1
13966,LOC109614190,0,0,1,1,1,0,1,1,1,1,2,1
13967,LOC101896373,0,0,0,0,0,0,0,0,0,0,0,0
13968,LOC105262441,0,0,0,0,0,0,1,1,1,0,0,1
13969,LOC101896903,0,0,0,0,0,0,1,1,1,1,1,2
13970,LOC101897075,8,6,6,6,6,6,3,2,2,5,3,3
13971,LOC101896551,5,3,5,5,4,4,5,5,5,7,5,5
13972,LOC101896729,7,3,6,5,6,6,8,6,7,8,8,7
13973,LOC101897431,17,13,8,10,13,9,17,26,25,31,25,27
13974,LOC101897602,106,88,79,99,92,118,60,58,46,61,70,53
13975,LOC101897780,509,534,402,162,668,397,0,0,1,0,0,0
13976,LOC101898109,120,130,130,84,158,120,0,0,0,0,0,0
13977,LOC101897942,1994,2106,2042,1667,2178,1726,0,0,2,0,0,0
13978,LOC101898912,68,89,80,50,63,68,0,0,0,0,0,0
13979,LOC101898287,253,257,245,199,229,242,0,0,0,0,0,0
13980,LOC101898457,11,8,8,8,7,7,12,10,11,13,8,14
13981,LOC101899090,3,2,2,3,3,2,3,3,4,5,4,3
13982,LOC101898629,0,0,0,0,0,0,4,2,5,8,7,6
13983,LOC101899445,37,31,31,28,41,37,58,54,44,55,55,65
13984,LOC101899263,9,7,9,8,7,7,7,6,5,8,6,8
13985,LOC101899772,1,1,1,1,1,1,2,2,2,2,2,2
13986,LOC101899608,5,5,5,5,5,5,5,6,5,5,6,6
13987,LOC101899945,6,5,6,6,6,6,10,10,8,11,10,11
13988,LOC101900582,10,8,9,8,9,7,12,13,10,12,12,13
13989,LOC101900759,18,20,15,17,23,18,33,28,28,39,32,33
13990,LOC101900936,6,4,5,4,6,6,8,9,7,10,8,10
13991,LOC101901114,4,4,6,5,5,4,11,8,7,9,8,8
13992,LOC101901280,14,12,12,12,15,13,14,15,13,16,14,16
13993,LOC101901441,2,1,1,1,2,1,4,3,3,4,4,4
13994,LOC101901605,0,0,0,0,0,0,0,0,0,0,0,0
13995,LOC101901775,0,0,0,0,0,0,0,0,1,0,0,0
13996,LOC101887475,0,0,0,0,0,0,0,0,0,0,0,0
13997,LOC101887650,0,0,0,0,0,0,1,0,2,2,1,2
13998,LOC101887819,0,0,0,0,0,0,4,5,4,5,5,4
13999,LOC109614192,0,1,2,14,2,3,48,35,21,44,37,50
14000,LOC101887984,211,303,303,134,244,389,75,46,112,71,120,47
14001,LOC101888329,0,0,0,0,0,0,0,0,0,0,0,0
14002,LOC101888853,0,0,0,0,0,0,0,0,0,0,0,0
14003,LOC101888503,2,2,2,1,3,2,3,3,3,4,4,3
14004,LOC101889031,0,0,0,0,0,0,1,1,1,1,1,2
14005,LOC105262443,0,0,0,0,0,0,0,0,0,0,0,0
14006,LOC101889210,0,0,0,0,0,0,0,0,0,0,0,0
14007,LOC109614195,0,0,0,0,0,0,0,0,0,0,0,0
14008,LOC109614196,0,0,0,0,0,0,0,0,0,0,0,0
14009,LOC101889385,0,0,0,0,0,0,0,0,0,0,0,0
14010,LOC101889559,4,2,4,3,3,4,1,1,1,2,2,1
14011,LOC101889725,2,2,2,3,2,2,5,4,3,5,4,4
14012,LOC101889895,1,1,0,1,1,1,3,2,2,3,2,2
14013,LOC101890063,0,0,0,0,0,0,0,0,0,0,0,0
14014,LOC105262444,0,0,0,0,1,0,0,0,0,0,0,0
14015,LOC101890220,0,0,0,0,0,0,0,0,0,0,0,0
14016,LOC101890395,0,0,0,0,0,0,1,1,1,1,1,1
14017,LOC101890798,2,1,2,2,2,2,1,2,2,2,2,1
14018,LOC109614198,0,0,0,0,0,0,0,0,0,0,0,0
14019,LOC101890972,1,0,0,0,0,1,14,4,12,2,5,5
14020,LOC101891318,53,73,56,50,92,78,6,7,7,10,12,11
14021,LOC101891678,0,0,0,0,0,0,0,0,0,1,1,0
14022,LOC101891845,1,3,2,2,3,2,0,0,0,0,0,0
14023,LOC101892358,0,0,1,0,2,1,0,0,0,0,0,0
14024,LOC101892526,9,4,9,7,8,9,44,40,28,34,45,43
14025,LOC101893047,1464,1815,1419,1633,1607,1392,1392,1622,1432,1754,1473,1525
14026,LOC101893388,1,0,0,0,0,0,1,1,1,2,1,2
14027,LOC101893226,1,1,1,1,1,1,3,2,2,3,2,4
14028,LOC101893554,38,25,27,33,34,25,140,90,99,94,104,129
14029,LOC101893891,3,2,2,4,6,4,4,4,4,5,5,4
14030,LOC109614199,0,0,0,0,0,0,0,0,0,0,0,0
14031,LOC101894064,7,5,5,14,6,8,15,20,10,23,30,29
14032,LOC101894404,0,0,0,0,0,0,0,0,0,0,0,0
14033,LOC101894568,82,79,26,64,80,55,74,57,39,38,39,78
14034,LOC101894725,0,0,0,0,0,0,0,0,0,0,0,0
14035,LOC101894890,12,52,38,24,19,18,13,2,4,7,11,1
14036,LOC109614200,0,0,0,0,1,0,0,0,1,3,0,0
14037,LOC101895225,0,0,0,0,0,0,0,0,0,0,0,0
14038,LOC101895399,0,0,0,0,0,0,0,0,0,0,0,0
14039,LOC101895578,0,0,0,0,0,0,0,0,0,0,0,0
14040,LOC101895930,1,1,1,3,1,2,22,14,10,13,13,17
14041,LOC105262448,0,0,0,0,0,0,0,0,0,0,0,0
14042,LOC101896099,49,44,35,40,39,32,28,30,22,25,25,17
14043,LOC101896259,0,0,0,0,0,0,1,1,1,1,1,1
14044,LOC109614201,0,0,0,0,0,0,0,0,0,0,0,0
14045,LOC101896667,0,0,0,0,0,0,0,0,0,0,0,0
14046,LOC105262450,31,53,25,33,28,27,26,49,24,34,24,25
14047,LOC101897432,0,0,0,0,0,0,1,0,0,1,0,0
14048,LOC101897709,0,0,0,0,0,0,0,0,0,0,0,0
14049,LOC101897879,1,0,1,1,1,1,9,9,6,10,14,9
14050,LOC101898046,0,0,0,0,0,0,1,3,2,2,2,3
14051,LOC101898225,0,0,0,0,0,0,78,88,51,57,71,72
14052,LOC105262451,0,0,0,0,0,0,0,0,0,0,0,0
14053,LOC101898574,0,0,0,0,0,0,0,0,0,0,0,0
14054,LOC101898746,0,0,0,0,0,0,0,0,0,0,0,0
14055,LOC105262452,0,0,0,0,0,0,0,0,0,0,0,0
14056,LOC101898913,1,0,0,0,0,0,0,0,0,2,1,1
14057,LOC101899264,0,0,0,1,1,0,0,1,0,0,0,1
14058,LOC101899446,4,3,3,3,3,5,1,1,1,1,1,1
14059,LOC101899609,35,43,38,38,47,40,63,51,56,74,68,79
14060,LOC101899773,34,42,37,41,38,41,99,97,88,113,105,115
14061,LOC101899946,89,79,86,83,97,94,57,52,53,65,63,66
14062,LOC109611600,34,31,30,35,34,33,27,23,24,32,32,30
14063,LOC101900631,1,1,1,1,1,1,1,1,1,1,2,1
14064,LOC101900813,0,0,0,0,0,0,0,0,0,0,0,0
14065,LOC101900990,17,12,15,14,17,16,23,18,19,24,23,24
14066,LOC101901660,1,0,1,1,1,0,68,46,59,50,60,70
14067,LOC101901162,0,0,0,0,0,0,1,1,1,0,1,1
14068,LOC101901827,0,0,0,0,0,0,2,2,3,2,3,2
14069,LOC101887369,0,0,0,0,0,0,0,0,0,0,0,0
14070,LOC101901333,0,0,0,1,1,0,46,25,41,39,44,47
14071,LOC101901497,0,0,0,0,0,0,7,2,7,4,5,7
14072,LOC101887708,0,0,0,0,0,0,0,0,0,0,0,0
14073,LOC101887538,4,4,4,3,4,3,5,5,5,6,5,6
14074,LOC101887870,13,12,12,16,13,12,9,9,9,12,10,11
14075,LOC109614204,0,0,0,0,0,0,0,0,0,0,0,0
14076,LOC101888040,4,4,5,4,5,4,1,0,1,2,1,1
14077,LOC105262454,0,0,0,0,2,0,45,23,24,8,7,6
14078,LOC101888223,34,30,33,28,34,34,53,46,41,48,51,53
14079,LOC101888390,5,2,4,6,4,4,298,219,307,288,273,338
14080,LOC101889032,20,15,14,17,21,19,19,20,21,23,24,22
14081,LOC101889211,6,7,6,6,6,7,9,8,7,8,8,9
14082,LOC101889386,213,244,237,175,249,235,819,758,661,684,790,878
14083,LOC101889726,1,1,2,1,1,1,1,1,1,1,1,1
14084,LOC101889896,9,13,10,14,12,9,13,18,13,21,18,14
14085,LOC101889560,11,7,11,9,11,9,6,8,6,8,7,7
14086,LOC101890064,0,0,0,0,0,0,1,0,1,1,1,1
14087,LOC109614208,0,0,0,0,0,1,0,0,0,0,0,0
14088,LOC101890221,0,0,0,0,0,0,0,0,0,0,0,0
14089,LOC101890396,0,0,0,0,0,0,0,0,0,0,0,0
14090,LOC101890563,0,0,0,0,0,0,2,1,2,3,2,2
14091,LOC105262456,3,1,2,3,2,1,1,2,2,3,3,2
14092,LOC101890734,26,12,21,14,25,27,5,7,7,9,9,5
14093,LOC101890910,29,32,35,28,29,32,37,35,35,32,41,39
14094,LOC109614211,0,0,0,0,0,0,0,0,0,0,0,0
14095,LOC101891086,4,3,3,3,3,3,6,8,7,7,5,5
14096,LOC101891258,2,1,1,2,2,2,2,2,2,2,2,2
14097,LOC101891432,11,14,15,7,12,15,0,0,0,0,0,0
14098,LOC101891783,16,16,20,10,15,15,24,20,16,17,21,22
14099,LOC101891955,701,776,634,620,773,734,4458,4194,3394,4189,3987,4301
14100,LOC101892128,23,17,17,19,22,18,33,32,27,29,27,31
14101,LOC101892298,701,776,634,620,773,734,4458,4194,3394,4189,3987,4301
14102,LOC101892468,0,0,0,0,0,0,0,0,0,0,0,0
14103,LOC101892642,0,0,0,0,0,0,0,0,0,0,0,0
14104,LOC105262457,0,0,0,0,0,0,0,0,0,0,0,0
14105,LOC109614215,4,1,3,3,16,3,112,85,90,80,85,116
14106,LOC101893112,8,3,6,7,8,8,3,3,3,3,3,2
14107,LOC101893286,0,0,0,0,0,0,1,1,0,1,1,1
14108,LOC101893615,0,0,0,0,0,0,0,0,0,0,0,0
14109,LOC101893953,0,0,0,0,0,0,0,0,0,0,0,0
14110,LOC109614217,0,0,0,0,0,0,0,0,0,0,0,0
14111,LOC101894128,36,26,33,26,40,39,20,18,21,19,17,21
14112,LOC101897374,49,35,43,43,46,44,82,81,85,95,85,81
14113,LOC101894299,9,8,8,5,8,7,14,9,11,11,11,14
14114,LOC101894464,5,4,5,4,4,5,5,1,1,2,1,3
14115,LOC101897537,0,1,1,0,0,0,1,1,1,1,1,1
14116,LOC101894726,14,13,15,13,15,15,7,8,6,8,8,7
14117,LOC101895340,1,0,2,1,1,1,1,1,0,1,2,1
14118,LOC101895004,7,6,7,8,9,8,9,10,9,11,10,10
14119,LOC101895168,29,16,20,15,20,43,14,16,14,16,17,17
14120,LOC101895511,28,27,32,20,23,23,0,0,0,0,1,0
14121,LOC101895689,474,444,475,302,430,455,9,9,7,7,12,5
14122,LOC101897710,1,0,0,1,1,0,1,1,1,1,1,1
14123,LOC101895865,2,1,1,2,2,1,2,3,2,4,4,3
14124,LOC109614219,4,1,8,4,5,7,3,1,4,3,4,5
14125,LOC101897880,0,0,0,0,0,0,0,0,0,0,1,0
14126,LOC101896260,0,0,0,0,0,0,2,1,2,4,2,1
14127,LOC101898047,0,0,0,0,0,0,0,0,0,0,0,0
14128,LOC101898226,0,0,0,0,0,0,2,1,2,3,3,2
14129,LOC101896428,38,49,41,41,41,41,0,0,1,1,1,1
14130,LOC101896609,14,13,15,18,20,18,140,129,116,157,172,158
14131,LOC101898399,0,0,0,0,0,0,2,1,2,3,3,2
14132,LOC101898805,9,9,12,8,13,12,27,33,23,29,28,29
14133,LOC101900519,3,1,2,3,3,2,2,2,3,3,3,3
14134,LOC105262461,0,0,0,0,0,0,1,0,0,1,0,0
